Fecha,Hora,Día,Mes,Temperatura (°C),Watermark Comercial,Watermark Uni,Riego,,,,,,,,
27/01/2025,03:00,Lunes,Enero 2025,22.2,39.11,37.65,0,,,,,,,,
27/01/2025,04:00,Lunes,Enero 2025,23.6,39.51,38.17,0,,,,,,,,
27/01/2025,05:00,Lunes,Enero 2025,25.4,40.1,38.45,0,,,,,,,,
27/01/2025,06:00,Lunes,Enero 2025,27.1,40.51,38.91,0,,,,,,,,
27/01/2025,07:00,Lunes,Enero 2025,29.5,41.03,39.31,0,,,,,,,,
27/01/2025,08:00,Lunes,Enero 2025,31.2,41.59,39.74,0,,,,,,,,
27/01/2025,09:00,Lunes,Enero 2025,32.5,42,40,0,,,,,,,,
27/01/2025,10:00,Lunes,Enero 2025,34.4,42,40,0,,,,,,,,
27/01/2025,11:00,Lunes,Enero 2025,34.9,42,40,1,,,,,,,,
27/01/2025,12:00,Lunes,Enero 2025,34.6,40.88,39.15,0,,,,,,,,
27/01/2025,13:00,Lunes,Enero 2025,34.8,39.49,38.18,0,,,,,,,,
27/01/2025,14:00,Lunes,Enero 2025,34,38.07,37.98,0,,,,,,,,
27/01/2025,15:00,Lunes,Enero 2025,32.9,38.41,37.4,0,,,,,,,,
27/01/2025,16:00,Lunes,Enero 2025,31.6,38.89,37.83,0,,,,,,,,
27/01/2025,17:00,Lunes,Enero 2025,29.4,39.21,38.17,0,,,,,,,,
27/01/2025,18:00,Lunes,Enero 2025,27.8,39.46,38.28,1,,,,,,,,
27/01/2025,19:00,Lunes,Enero 2025,25.9,38.93,37.81,0,,,,,,,,
27/01/2025,20:00,Lunes,Enero 2025,23.3,38.2,37.14,0,,,,,,,,
27/01/2025,21:00,Lunes,Enero 2025,22.7,37.77,36.47,0,,,,,,,,
27/01/2025,22:00,Lunes,Enero 2025,21.4,36.88,35.93,0,,,,,,,,
27/01/2025,23:00,Lunes,Enero 2025,20.5,36.37,35.62,0,,,,,,,,
28/01/2025,00:00,Martes,Enero 2025,20.1,36.88,36.17,0,,,,,,,,
28/01/2025,01:00,Martes,Enero 2025,20.1,37.58,36.69,0,,,,,,,,
28/01/2025,02:00,Martes,Enero 2025,20.9,38.21,37.12,0,,,,,,,,
28/01/2025,03:00,Martes,Enero 2025,22.2,38.82,37.44,0,,,,,,,,
28/01/2025,04:00,Martes,Enero 2025,23.4,39.38,37.83,0,,,,,,,,
28/01/2025,05:00,Martes,Enero 2025,25.8,39.82,38.03,0,,,,,,,,
28/01/2025,06:00,Martes,Enero 2025,27,40.29,38.46,0,,,,,,,,
28/01/2025,07:00,Martes,Enero 2025,29.5,40.85,38.95,0,,,,,,,,
28/01/2025,08:00,Martes,Enero 2025,31,41.34,39.25,0,,,,,,,,
28/01/2025,09:00,Martes,Enero 2025,33.2,41.98,39.49,0,,,,,,,,
28/01/2025,10:00,Martes,Enero 2025,34.3,42,39.95,0,,,,,,,,
28/01/2025,11:00,Martes,Enero 2025,35,42,40,1,,,,,,,,
28/01/2025,12:00,Martes,Enero 2025,34.6,40.52,39.22,0,,,,,,,,
28/01/2025,13:00,Martes,Enero 2025,34.9,39.06,38.54,0,,,,,,,,
28/01/2025,14:00,Martes,Enero 2025,33.9,37.72,37.49,0,,,,,,,,
28/01/2025,15:00,Martes,Enero 2025,33.2,38.04,37.84,0,,,,,,,,
28/01/2025,16:00,Martes,Enero 2025,31,38.67,38.26,0,,,,,,,,
28/01/2025,17:00,Martes,Enero 2025,29.3,39.21,38.66,0,,,,,,,,
28/01/2025,18:00,Martes,Enero 2025,27.3,39.37,38.73,1,,,,,,,,
28/01/2025,19:00,Martes,Enero 2025,25.7,38.58,38.15,0,,,,,,,,
28/01/2025,20:00,Martes,Enero 2025,23.3,38.15,37.8,0,,,,,,,,
28/01/2025,21:00,Martes,Enero 2025,22.6,37.57,37.28,0,,,,,,,,
28/01/2025,22:00,Martes,Enero 2025,21,37.15,36.95,0,,,,,,,,
28/01/2025,23:00,Martes,Enero 2025,20.4,36.65,36.38,0,,,,,,,,
29/01/2025,00:00,Miércoles,Enero 2025,20,37.06,36.71,0,,,,,,,,
29/01/2025,01:00,Miércoles,Enero 2025,20.5,37.6,37.21,0,,,,,,,,
29/01/2025,02:00,Miércoles,Enero 2025,20.8,38.23,37.69,0,,,,,,,,
29/01/2025,03:00,Miércoles,Enero 2025,22.6,38.8,38.23,0,,,,,,,,
29/01/2025,04:00,Miércoles,Enero 2025,23.8,39.21,38.51,0,,,,,,,,
29/01/2025,05:00,Miércoles,Enero 2025,25.3,39.82,39.04,0,,,,,,,,
29/01/2025,06:00,Miércoles,Enero 2025,27.8,40.2,39.49,0,,,,,,,,
29/01/2025,07:00,Miércoles,Enero 2025,29.1,40.66,39.93,0,,,,,,,,
29/01/2025,08:00,Miércoles,Enero 2025,31.4,41.36,40,0,,,,,,,,
29/01/2025,09:00,Miércoles,Enero 2025,33.1,42,40,0,,,,,,,,
29/01/2025,10:00,Miércoles,Enero 2025,34,42,40,0,,,,,,,,
29/01/2025,11:00,Miércoles,Enero 2025,35,42,40,1,,,,,,,,
29/01/2025,12:00,Miércoles,Enero 2025,35,40.58,39.5,0,,,,,,,,
29/01/2025,13:00,Miércoles,Enero 2025,34.7,39.25,38.72,0,,,,,,,,
29/01/2025,14:00,Miércoles,Enero 2025,33.7,38.39,37.91,0,,,,,,,,
29/01/2025,15:00,Miércoles,Enero 2025,33.1,38.84,38.27,0,,,,,,,,
29/01/2025,16:00,Miércoles,Enero 2025,31.1,39.25,38.62,0,,,,,,,,
29/01/2025,17:00,Miércoles,Enero 2025,29.4,39.59,39.12,0,,,,,,,,
29/01/2025,18:00,Miércoles,Enero 2025,27.5,39.86,39.3,1,,,,,,,,
29/01/2025,19:00,Miércoles,Enero 2025,25.4,39.16,38.83,0,,,,,,,,
29/01/2025,20:00,Miércoles,Enero 2025,23.5,38.34,38.23,0,,,,,,,,
29/01/2025,21:00,Miércoles,Enero 2025,22.6,37.73,37.7,0,,,,,,,,
29/01/2025,22:00,Miércoles,Enero 2025,20.7,36.99,37.15,0,,,,,,,,
29/01/2025,23:00,Miércoles,Enero 2025,20.6,36.34,36.71,0,,,,,,,,
30/01/2025,00:00,Jueves,Enero 2025,20.2,36.79,37.2,0,,,,,,,,
30/01/2025,01:00,Jueves,Enero 2025,20.7,37.4,37.57,0,,,,,,,,
30/01/2025,02:00,Jueves,Enero 2025,20.7,38.07,37.83,0,,,,,,,,
30/01/2025,03:00,Jueves,Enero 2025,22.4,38.61,38.35,0,,,,,,,,
30/01/2025,04:00,Jueves,Enero 2025,23.8,39.22,38.57,0,,,,,,,,
30/01/2025,05:00,Jueves,Enero 2025,25.1,39.91,39.11,0,,,,,,,,
30/01/2025,06:00,Jueves,Enero 2025,27.7,40.56,39.45,0,,,,,,,,
30/01/2025,07:00,Jueves,Enero 2025,29.8,41.01,39.9,0,,,,,,,,
30/01/2025,08:00,Jueves,Enero 2025,30.8,41.56,40,0,,,,,,,,
30/01/2025,09:00,Jueves,Enero 2025,32.9,42,40,0,,,,,,,,
30/01/2025,10:00,Jueves,Enero 2025,34,42,40,0,,,,,,,,
30/01/2025,11:00,Jueves,Enero 2025,34.8,42,40,1,,,,,,,,
30/01/2025,12:00,Jueves,Enero 2025,34.8,41.18,38.81,0,,,,,,,,
30/01/2025,13:00,Jueves,Enero 2025,35,40.16,38.18,0,,,,,,,,
30/01/2025,14:00,Jueves,Enero 2025,34.4,38.73,37.04,0,,,,,,,,
30/01/2025,15:00,Jueves,Enero 2025,32.5,39.11,37.4,0,,,,,,,,
30/01/2025,16:00,Jueves,Enero 2025,31.6,39.51,37.72,0,,,,,,,,
30/01/2025,17:00,Jueves,Enero 2025,29.3,39.98,38.09,0,,,,,,,,
30/01/2025,18:00,Jueves,Enero 2025,28,40.12,38.24,1,,,,,,,,
30/01/2025,19:00,Jueves,Enero 2025,25.9,39.55,37.89,0,,,,,,,,
30/01/2025,20:00,Jueves,Enero 2025,24,38.7,37.34,0,,,,,,,,
30/01/2025,21:00,Jueves,Enero 2025,22.2,37.82,36.64,0,,,,,,,,
30/01/2025,22:00,Jueves,Enero 2025,20.7,37.17,36.12,0,,,,,,,,
30/01/2025,23:00,Jueves,Enero 2025,20.5,36.56,35.76,0,,,,,,,,
31/01/2025,00:00,Viernes,Enero 2025,20,37.12,35.97,0,,,,,,,,
31/01/2025,01:00,Viernes,Enero 2025,20,37.82,36.48,0,,,,,,,,
31/01/2025,02:00,Viernes,Enero 2025,21,38.18,36.71,0,,,,,,,,
31/01/2025,03:00,Viernes,Enero 2025,22.6,38.89,37.11,0,,,,,,,,
31/01/2025,04:00,Viernes,Enero 2025,23.3,39.62,37.42,0,,,,,,,,
31/01/2025,05:00,Viernes,Enero 2025,26,40.2,37.88,0,,,,,,,,
31/01/2025,06:00,Viernes,Enero 2025,27.7,40.71,38.11,0,,,,,,,,
31/01/2025,07:00,Viernes,Enero 2025,29.1,41.16,38.6,0,,,,,,,,
31/01/2025,08:00,Viernes,Enero 2025,31.1,41.86,38.92,0,,,,,,,,
31/01/2025,09:00,Viernes,Enero 2025,33.1,42,39.46,0,,,,,,,,
31/01/2025,10:00,Viernes,Enero 2025,34.2,42,40,0,,,,,,,,
31/01/2025,11:00,Viernes,Enero 2025,34.3,42,40,1,,,,,,,,
31/01/2025,12:00,Viernes,Enero 2025,34.8,41.04,39.47,0,,,,,,,,
31/01/2025,13:00,Viernes,Enero 2025,34.6,40.08,38.29,0,,,,,,,,
31/01/2025,14:00,Viernes,Enero 2025,33.8,39.27,37.43,0,,,,,,,,
31/01/2025,15:00,Viernes,Enero 2025,32.7,39.95,37.76,0,,,,,,,,
31/01/2025,16:00,Viernes,Enero 2025,31.4,40.52,37.99,0,,,,,,,,
31/01/2025,17:00,Viernes,Enero 2025,29.6,41.13,38.4,0,,,,,,,,
31/01/2025,18:00,Viernes,Enero 2025,27.1,41.27,38.56,1,,,,,,,,
31/01/2025,19:00,Viernes,Enero 2025,25.7,40.74,37.99,0,,,,,,,,
31/01/2025,20:00,Viernes,Enero 2025,23.4,39.84,37.41,0,,,,,,,,
31/01/2025,21:00,Viernes,Enero 2025,22.1,39.07,36.76,0,,,,,,,,
31/01/2025,22:00,Viernes,Enero 2025,20.7,38.4,36.28,0,,,,,,,,
31/01/2025,23:00,Viernes,Enero 2025,20.2,37.51,35.72,0,,,,,,,,
01/12/2025,00:00,Lunes,Diciembre 2025,20,38.1,36.04,0,,,,,,,,
01/12/2025,01:00,Lunes,Diciembre 2025,20.1,38.57,36.37,0,,,,,,,,
01/12/2025,02:00,Lunes,Diciembre 2025,20.6,39.28,36.89,0,,,,,,,,
01/12/2025,03:00,Lunes,Diciembre 2025,22.7,39.86,37.15,0,,,,,,,,
01/12/2025,04:00,Lunes,Diciembre 2025,23.6,40.26,37.46,0,,,,,,,,
01/12/2025,05:00,Lunes,Diciembre 2025,25.6,40.64,37.81,0,,,,,,,,
01/12/2025,06:00,Lunes,Diciembre 2025,27.4,41.18,38.03,0,,,,,,,,
01/12/2025,07:00,Lunes,Diciembre 2025,29.2,41.63,38.45,0,,,,,,,,
01/12/2025,08:00,Lunes,Diciembre 2025,31.3,42,38.69,0,,,,,,,,
01/12/2025,09:00,Lunes,Diciembre 2025,32.6,42,39.01,0,,,,,,,,
01/12/2025,10:00,Lunes,Diciembre 2025,34.1,42,39.32,0,,,,,,,,
01/12/2025,11:00,Lunes,Diciembre 2025,34.6,42,39.5,1,,,,,,,,
01/12/2025,12:00,Lunes,Diciembre 2025,35,40.6,38.53,0,,,,,,,,
01/12/2025,13:00,Lunes,Diciembre 2025,35,39.24,37.55,0,,,,,,,,
01/12/2025,14:00,Lunes,Diciembre 2025,34.5,38.41,36.74,0,,,,,,,,
01/12/2025,15:00,Lunes,Diciembre 2025,33,38.91,36.75,0,,,,,,,,
01/12/2025,16:00,Lunes,Diciembre 2025,31,39.36,37.37,0,,,,,,,,
01/12/2025,17:00,Lunes,Diciembre 2025,29.3,39.71,37.74,0,,,,,,,,
01/12/2025,18:00,Lunes,Diciembre 2025,27.6,39.92,37.89,1,,,,,,,,
01/12/2025,19:00,Lunes,Diciembre 2025,25.6,39.49,37.37,0,,,,,,,,
01/12/2025,20:00,Lunes,Diciembre 2025,24,38.81,36.79,0,,,,,,,,
01/12/2025,21:00,Lunes,Diciembre 2025,22.4,38.32,36.41,0,,,,,,,,
01/12/2025,22:00,Lunes,Diciembre 2025,20.9,37.67,35.96,0,,,,,,,,
01/12/2025,23:00,Lunes,Diciembre 2025,20,37.1,35.55,0,,,,,,,,
02/12/2025,00:00,Martes,Diciembre 2025,20.3,37.48,36.09,0,,,,,,,,
02/12/2025,01:00,Martes,Diciembre 2025,20.2,37.99,36.47,0,,,,,,,,
02/12/2025,02:00,Martes,Diciembre 2025,21.4,38.62,36.86,0,,,,,,,,
02/12/2025,03:00,Martes,Diciembre 2025,22.5,39.11,37.38,0,,,,,,,,
02/12/2025,04:00,Martes,Diciembre 2025,23.8,39.72,37.61,0,,,,,,,,
02/12/2025,05:00,Martes,Diciembre 2025,25.8,40.33,37.93,0,,,,,,,,
02/12/2025,06:00,Martes,Diciembre 2025,27.6,40.7,38.47,0,,,,,,,,
02/12/2025,07:00,Martes,Diciembre 2025,29.6,41.21,38.94,0,,,,,,,,
02/12/2025,08:00,Martes,Diciembre 2025,31.7,41.73,39.14,0,,,,,,,,
02/12/2025,09:00,Martes,Diciembre 2025,32.6,42,39.52,0,,,,,,,,
02/12/2025,10:00,Martes,Diciembre 2025,34.1,42,39.88,0,,,,,,,,
02/12/2025,11:00,Martes,Diciembre 2025,34.6,42,40,1,,,,,,,,
02/12/2025,12:00,Martes,Diciembre 2025,35,40.74,38.82,0,,,,,,,,
02/12/2025,13:00,Martes,Diciembre 2025,34.3,39.53,38.29,0,,,,,,,,
02/12/2025,14:00,Martes,Diciembre 2025,33.6,38.69,37.19,0,,,,,,,,
02/12/2025,15:00,Martes,Diciembre 2025,32.6,39.17,37.45,0,,,,,,,,
02/12/2025,16:00,Martes,Diciembre 2025,31.2,39.66,37.78,0,,,,,,,,
02/12/2025,17:00,Martes,Diciembre 2025,29.6,40.09,38.07,0,,,,,,,,
02/12/2025,18:00,Martes,Diciembre 2025,27.8,40.21,38.25,1,,,,,,,,
02/12/2025,19:00,Martes,Diciembre 2025,25.7,39.65,37.62,0,,,,,,,,
02/12/2025,20:00,Martes,Diciembre 2025,24.2,38.87,36.99,0,,,,,,,,
02/12/2025,21:00,Martes,Diciembre 2025,21.9,38.25,36.67,0,,,,,,,,
02/12/2025,22:00,Martes,Diciembre 2025,20.7,37.56,36.04,0,,,,,,,,
02/12/2025,23:00,Martes,Diciembre 2025,20.4,36.87,35.35,0,,,,,,,,
03/12/2025,00:00,Miércoles,Diciembre 2025,20.1,37.3,35.76,0,,,,,,,,
03/12/2025,01:00,Miércoles,Diciembre 2025,20.1,37.93,36.03,0,,,,,,,,
03/12/2025,02:00,Miércoles,Diciembre 2025,21.3,38.61,36.26,0,,,,,,,,
03/12/2025,03:00,Miércoles,Diciembre 2025,21.8,39.31,36.52,0,,,,,,,,
03/12/2025,04:00,Miércoles,Diciembre 2025,23.6,39.84,36.81,0,,,,,,,,
03/12/2025,05:00,Miércoles,Diciembre 2025,25.9,40.4,37.24,0,,,,,,,,
03/12/2025,06:00,Miércoles,Diciembre 2025,27.6,41,37.64,0,,,,,,,,
03/12/2025,07:00,Miércoles,Diciembre 2025,29.3,41.68,38.06,0,,,,,,,,
03/12/2025,08:00,Miércoles,Diciembre 2025,31.6,42,38.36,0,,,,,,,,
03/12/2025,09:00,Miércoles,Diciembre 2025,32.9,42,38.61,0,,,,,,,,
03/12/2025,10:00,Miércoles,Diciembre 2025,33.6,42,38.87,0,,,,,,,,
03/12/2025,11:00,Miércoles,Diciembre 2025,34.9,42,38.99,1,,,,,,,,
03/12/2025,12:00,Miércoles,Diciembre 2025,34.6,40.77,37.92,0,,,,,,,,
03/12/2025,13:00,Miércoles,Diciembre 2025,34.9,39.75,37.17,0,,,,,,,,
03/12/2025,14:00,Miércoles,Diciembre 2025,34.5,38.64,36.31,0,,,,,,,,
03/12/2025,15:00,Miércoles,Diciembre 2025,32.4,39.07,36.65,0,,,,,,,,
03/12/2025,16:00,Miércoles,Diciembre 2025,30.8,39.51,36.85,0,,,,,,,,
03/12/2025,17:00,Miércoles,Diciembre 2025,29.1,40.14,37.34,0,,,,,,,,
03/12/2025,18:00,Miércoles,Diciembre 2025,27.5,40.34,37.49,1,,,,,,,,
03/12/2025,19:00,Miércoles,Diciembre 2025,25.5,39.86,36.99,0,,,,,,,,
03/12/2025,20:00,Miércoles,Diciembre 2025,23.3,38.97,36.59,0,,,,,,,,
03/12/2025,21:00,Miércoles,Diciembre 2025,22,38.21,36.11,0,,,,,,,,
03/12/2025,22:00,Miércoles,Diciembre 2025,20.7,37.54,35.7,0,,,,,,,,
03/12/2025,23:00,Miércoles,Diciembre 2025,20.5,36.91,35.05,0,,,,,,,,
04/12/2025,00:00,Jueves,Diciembre 2025,20,37.57,35.54,0,,,,,,,,
04/12/2025,01:00,Jueves,Diciembre 2025,20.1,38.25,35.75,0,,,,,,,,
04/12/2025,02:00,Jueves,Diciembre 2025,21.2,38.82,36.3,0,,,,,,,,
04/12/2025,03:00,Jueves,Diciembre 2025,21.8,39.5,36.76,0,,,,,,,,
04/12/2025,04:00,Jueves,Diciembre 2025,23.5,40.25,37.12,0,,,,,,,,
04/12/2025,05:00,Jueves,Diciembre 2025,25.4,40.93,37.47,0,,,,,,,,
04/12/2025,06:00,Jueves,Diciembre 2025,28,41.59,37.75,0,,,,,,,,
04/12/2025,07:00,Jueves,Diciembre 2025,29.8,42,38.08,0,,,,,,,,
04/12/2025,08:00,Jueves,Diciembre 2025,31.5,42,38.34,0,,,,,,,,
04/12/2025,09:00,Jueves,Diciembre 2025,32.4,42,38.61,0,,,,,,,,
04/12/2025,10:00,Jueves,Diciembre 2025,33.6,42,38.91,0,,,,,,,,
04/12/2025,11:00,Jueves,Diciembre 2025,34.8,42,39.06,1,,,,,,,,
04/12/2025,12:00,Jueves,Diciembre 2025,34.8,40.69,38.46,0,,,,,,,,
04/12/2025,13:00,Jueves,Diciembre 2025,35,39.66,37.33,0,,,,,,,,
04/12/2025,14:00,Jueves,Diciembre 2025,34.5,38.71,36.77,0,,,,,,,,
04/12/2025,15:00,Jueves,Diciembre 2025,33.3,39.36,37.01,0,,,,,,,,
04/12/2025,16:00,Jueves,Diciembre 2025,31.6,39.76,37.42,0,,,,,,,,
04/12/2025,17:00,Jueves,Diciembre 2025,29.8,40.36,37.83,0,,,,,,,,
04/12/2025,18:00,Jueves,Diciembre 2025,27.5,40.58,37.92,1,,,,,,,,
04/12/2025,19:00,Jueves,Diciembre 2025,25.5,39.91,37.47,0,,,,,,,,
04/12/2025,20:00,Jueves,Diciembre 2025,24.1,39.05,36.98,0,,,,,,,,
04/12/2025,21:00,Jueves,Diciembre 2025,22,38.62,36.42,0,,,,,,,,
04/12/2025,22:00,Jueves,Diciembre 2025,21.5,37.88,35.72,0,,,,,,,,
04/12/2025,23:00,Jueves,Diciembre 2025,20.5,37.35,35.32,0,,,,,,,,
05/12/2025,00:00,Viernes,Diciembre 2025,20,37.97,35.64,0,,,,,,,,
05/12/2025,01:00,Viernes,Diciembre 2025,20,38.53,35.92,0,,,,,,,,
05/12/2025,02:00,Viernes,Diciembre 2025,20.9,38.96,36.21,0,,,,,,,,
05/12/2025,03:00,Viernes,Diciembre 2025,22.5,39.45,36.62,0,,,,,,,,
05/12/2025,04:00,Viernes,Diciembre 2025,23.8,39.99,36.94,0,,,,,,,,
05/12/2025,05:00,Viernes,Diciembre 2025,25.7,40.36,37.17,0,,,,,,,,
05/12/2025,06:00,Viernes,Diciembre 2025,27.8,40.9,37.41,0,,,,,,,,
05/12/2025,07:00,Viernes,Diciembre 2025,29.8,41.42,37.61,0,,,,,,,,
05/12/2025,08:00,Viernes,Diciembre 2025,31.7,41.85,38.05,0,,,,,,,,
05/12/2025,09:00,Viernes,Diciembre 2025,32.4,42,38.31,0,,,,,,,,
05/12/2025,10:00,Viernes,Diciembre 2025,34.4,42,38.74,0,,,,,,,,
05/12/2025,11:00,Viernes,Diciembre 2025,34.5,42,38.93,1,,,,,,,,
05/12/2025,12:00,Viernes,Diciembre 2025,34.7,40.78,37.94,0,,,,,,,,
05/12/2025,13:00,Viernes,Diciembre 2025,34.9,39.44,37.2,0,,,,,,,,
05/12/2025,14:00,Viernes,Diciembre 2025,34.2,37.94,36.33,0,,,,,,,,
05/12/2025,15:00,Viernes,Diciembre 2025,32.4,38.33,36.74,0,,,,,,,,
05/12/2025,16:00,Viernes,Diciembre 2025,30.8,38.91,37.18,0,,,,,,,,
05/12/2025,17:00,Viernes,Diciembre 2025,29.9,39.38,37.42,0,,,,,,,,
05/12/2025,18:00,Viernes,Diciembre 2025,27.1,39.56,37.58,1,,,,,,,,
05/12/2025,19:00,Viernes,Diciembre 2025,25.2,38.81,37.23,0,,,,,,,,
05/12/2025,20:00,Viernes,Diciembre 2025,23.4,38.3,36.83,0,,,,,,,,
05/12/2025,21:00,Viernes,Diciembre 2025,21.8,37.9,36.19,0,,,,,,,,
05/12/2025,22:00,Viernes,Diciembre 2025,21,37,35.75,0,,,,,,,,
05/12/2025,23:00,Viernes,Diciembre 2025,20.2,36.46,35.3,0,,,,,,,,
06/12/2025,00:00,Sábado,Diciembre 2025,20,36.98,35.74,0,,,,,,,,
06/12/2025,01:00,Sábado,Diciembre 2025,20.6,37.36,35.98,0,,,,,,,,
06/12/2025,02:00,Sábado,Diciembre 2025,21.3,37.95,36.31,0,,,,,,,,
06/12/2025,03:00,Sábado,Diciembre 2025,22.7,38.42,36.56,0,,,,,,,,
06/12/2025,04:00,Sábado,Diciembre 2025,23.5,38.81,36.95,0,,,,,,,,
06/12/2025,05:00,Sábado,Diciembre 2025,25.7,39.4,37.43,0,,,,,,,,
06/12/2025,06:00,Sábado,Diciembre 2025,27.7,40.09,37.86,0,,,,,,,,
06/12/2025,07:00,Sábado,Diciembre 2025,29.2,40.65,38.24,0,,,,,,,,
06/12/2025,08:00,Sábado,Diciembre 2025,31.5,41.11,38.46,0,,,,,,,,
06/12/2025,09:00,Sábado,Diciembre 2025,33.2,41.85,38.83,0,,,,,,,,
06/12/2025,10:00,Sábado,Diciembre 2025,33.6,42,39.24,0,,,,,,,,
06/12/2025,11:00,Sábado,Diciembre 2025,34.8,42,39.43,1,,,,,,,,
06/12/2025,12:00,Sábado,Diciembre 2025,35,40.59,38.84,0,,,,,,,,
06/12/2025,13:00,Sábado,Diciembre 2025,34.8,39.35,38.11,0,,,,,,,,
06/12/2025,14:00,Sábado,Diciembre 2025,34.3,38.52,37.45,0,,,,,,,,
06/12/2025,15:00,Sábado,Diciembre 2025,32.3,38.84,37.73,0,,,,,,,,
06/12/2025,16:00,Sábado,Diciembre 2025,30.8,39.17,38.17,0,,,,,,,,
06/12/2025,17:00,Sábado,Diciembre 2025,29.4,39.72,38.52,0,,,,,,,,
06/12/2025,18:00,Sábado,Diciembre 2025,27.4,39.96,38.58,1,,,,,,,,
06/12/2025,19:00,Sábado,Diciembre 2025,25.6,39.37,37.99,0,,,,,,,,
06/12/2025,20:00,Sábado,Diciembre 2025,23.6,38.72,37.37,0,,,,,,,,
06/12/2025,21:00,Sábado,Diciembre 2025,22.5,38.09,36.83,0,,,,,,,,
06/12/2025,22:00,Sábado,Diciembre 2025,21.1,37.61,36.4,0,,,,,,,,
06/12/2025,23:00,Sábado,Diciembre 2025,20,37.06,36,0,,,,,,,,
07/12/2025,00:00,Domingo,Diciembre 2025,20.3,37.43,36.23,0,,,,,,,,
07/12/2025,01:00,Domingo,Diciembre 2025,20.2,37.96,36.64,0,,,,,,,,
07/12/2025,02:00,Domingo,Diciembre 2025,20.8,38.61,37.1,0,,,,,,,,
07/12/2025,03:00,Domingo,Diciembre 2025,21.8,39.24,37.54,0,,,,,,,,
07/12/2025,04:00,Domingo,Diciembre 2025,23.4,39.97,37.93,0,,,,,,,,
07/12/2025,05:00,Domingo,Diciembre 2025,25.8,40.61,38.18,0,,,,,,,,
07/12/2025,06:00,Domingo,Diciembre 2025,27.1,41.27,38.48,0,,,,,,,,
07/12/2025,07:00,Domingo,Diciembre 2025,29.8,41.93,38.69,0,,,,,,,,
07/12/2025,08:00,Domingo,Diciembre 2025,31.6,42,38.91,0,,,,,,,,
07/12/2025,09:00,Domingo,Diciembre 2025,33,42,39.14,0,,,,,,,,
07/12/2025,10:00,Domingo,Diciembre 2025,34,42,39.51,0,,,,,,,,
07/12/2025,11:00,Domingo,Diciembre 2025,34.8,42,39.6,1,,,,,,,,
07/12/2025,12:00,Domingo,Diciembre 2025,34.6,40.9,38.91,0,,,,,,,,
07/12/2025,13:00,Domingo,Diciembre 2025,34.5,39.76,37.74,0,,,,,,,,
07/12/2025,14:00,Domingo,Diciembre 2025,34.4,38.43,36.87,0,,,,,,,,
07/12/2025,15:00,Domingo,Diciembre 2025,32.7,38.79,37.35,0,,,,,,,,
07/12/2025,16:00,Domingo,Diciembre 2025,31.6,39.31,37.82,0,,,,,,,,
07/12/2025,17:00,Domingo,Diciembre 2025,29.7,39.78,38.12,0,,,,,,,,
07/12/2025,18:00,Domingo,Diciembre 2025,27.4,40.02,38.21,1,,,,,,,,
07/12/2025,19:00,Domingo,Diciembre 2025,25.1,39.31,37.71,0,,,,,,,,
07/12/2025,20:00,Domingo,Diciembre 2025,24.2,38.5,37.33,0,,,,,,,,
07/12/2025,21:00,Domingo,Diciembre 2025,22.7,38.08,36.66,0,,,,,,,,
07/12/2025,22:00,Domingo,Diciembre 2025,21,37.32,36.3,0,,,,,,,,
07/12/2025,23:00,Domingo,Diciembre 2025,20.1,36.69,35.6,0,,,,,,,,
08/12/2025,00:00,Lunes,Diciembre 2025,20,37.27,35.91,0,,,,,,,,
08/12/2025,01:00,Lunes,Diciembre 2025,20.4,37.8,36.31,0,,,,,,,,
08/12/2025,02:00,Lunes,Diciembre 2025,21,38.46,36.58,0,,,,,,,,
08/12/2025,03:00,Lunes,Diciembre 2025,22.6,39.12,36.87,0,,,,,,,,
08/12/2025,04:00,Lunes,Diciembre 2025,23.3,39.63,37.15,0,,,,,,,,
08/12/2025,05:00,Lunes,Diciembre 2025,25.4,40.32,37.66,0,,,,,,,,
08/12/2025,06:00,Lunes,Diciembre 2025,28,40.67,38.09,0,,,,,,,,
08/12/2025,07:00,Lunes,Diciembre 2025,29.8,41.31,38.32,0,,,,,,,,
08/12/2025,08:00,Lunes,Diciembre 2025,31.3,41.75,38.7,0,,,,,,,,
08/12/2025,09:00,Lunes,Diciembre 2025,32.4,42,39.14,0,,,,,,,,
08/12/2025,10:00,Lunes,Diciembre 2025,33.6,42,39.66,0,,,,,,,,
08/12/2025,11:00,Lunes,Diciembre 2025,34.8,42,39.76,1,,,,,,,,
08/12/2025,12:00,Lunes,Diciembre 2025,35,40.56,38.63,0,,,,,,,,
08/12/2025,13:00,Lunes,Diciembre 2025,34.4,39.63,37.48,0,,,,,,,,
08/12/2025,14:00,Lunes,Diciembre 2025,34.1,38.44,36.96,0,,,,,,,,
08/12/2025,15:00,Lunes,Diciembre 2025,32.5,38.84,37.25,0,,,,,,,,
08/12/2025,16:00,Lunes,Diciembre 2025,31.6,39.42,37.67,0,,,,,,,,
08/12/2025,17:00,Lunes,Diciembre 2025,29.3,39.83,37.9,0,,,,,,,,
08/12/2025,18:00,Lunes,Diciembre 2025,27.2,40.09,38.03,1,,,,,,,,
08/12/2025,19:00,Lunes,Diciembre 2025,25.2,39.27,37.52,0,,,,,,,,
08/12/2025,20:00,Lunes,Diciembre 2025,23.7,38.64,37.21,0,,,,,,,,
